"ID","Meta: _thumbnail_id","Заголовок","Описание","Кратк.Описание.","Тип","Статус","Обычная цена","Цена продажи","Артикул","Управление запасами","Количество в запасе","Статус запасов",
12851,,МС80/40х100-3.15.3(430)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12854,,МС80/40х250-3.11.3(615)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12863,,МС80/40х250-3.14.3(615)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12866,,МС80/40х250-3.15.3(545)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12869,,МС40/25х63-3.11(215) ,,,"simple, virtual",1,3,0,,0,0,1
12875,,МС40/25х125-3.11(277),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12881,,МС40/25х800-3.11(961),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12884,,МС50/30х160-3.11(390),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12890,,МС63/30х85-3.22(275)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12899,,МС40/25х100-3.11(290)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12901,,МС40/25х160-3.11(350)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12903,,МС40/25х160-3.11(450)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12905,,МС80/50х250-3.22(515),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12908,,МС80/50х400-3.11(765),,,"simple, virtual",1,500,0,,0,0,1
12911,,МС80/50х425-3.11(665),,,"simple, virtual",1,500,0,,0,0,1
12914,,МС80/50х560-3.11(925)(03),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12917,,МС50/25х120-3.22(350),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12922,,МС63/30х400-3.25(541),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12929,,МС80/50х580-3.11(930),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12932,,МС63/30х145-3.22(320),,,"simple, virtual",1,500,0,,0,0,1
12937,,МС50-3405215-А,,,"simple, virtual",1,0,0,,0,0,1
12946,,МС80/50х400-3.55(650),,,"simple, virtual",1,500,0,,0,0,1
12949,,МС80/50х400-3.22(665),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12955,,МС80/50х560-3.22(825),,,"simple, virtual",1,500,0,,0,0,1
12958,,МС80/40х630-4.11.1(935),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12959,,C100/40x200-3.44(515),,,"simple, virtual",1,500,0,,0,0,1
12963,,MC100/40x200-3.44.1(515),,,"simple, virtual",1,500,0,,0,0,1
12964,,МС63/30х250-3.22(515),,,"simple, virtual",1,500,0,,0,0,1
12967,,МС63/30х175-3.25(316),,,"simple, virtual",1,500,0,,0,0,1
12970,,МС80/50х1000-3.11(1365),,,"simple, virtual",1,500,0,,0,0,1
12974,,MC110/40x200-3.44.1(515),,,"simple, virtual",1,550,0,,0,0,1
12975,,МС80/50х560-3.11(925)(02),,,"simple, virtual",1,500,0,,0,0,1
12978,,МС63/30х400-3.11(660),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12981,,МС63/30х250-3.11(515),,,"simple, virtual",1,500,0,,0,0,1
